H_ID,demo_key,macro_key,cause_key,val,Year,COVID_Period
1309,15,9,4,31,2018,Pre-COVID
1310,16,9,4,28,2018,Pre-COVID
1311,17,9,4,35,2018,Pre-COVID
1312,18,9,4,37,2018,Pre-COVID
1313,19,9,4,50,2018,Pre-COVID
1314,20,9,4,51,2018,Pre-COVID
1315,21,9,4,97,2018,Pre-COVID
1316,22,9,4,76,2018,Pre-COVID
1317,23,9,4,140,2018,Pre-COVID
1318,24,9,4,114,2018,Pre-COVID
1319,25,9,4,194,2018,Pre-COVID
1320,26,9,4,156,2018,Pre-COVID
1321,27,9,4,223,2018,Pre-COVID
1322,28,9,4,215,2018,Pre-COVID
1323,29,9,4,230,2018,Pre-COVID
1324,30,9,4,233,2018,Pre-COVID
1325,31,9,4,197,2018,Pre-COVID
1326,32,9,4,214,2018,Pre-COVID
1327,35,9,4,152,2018,Pre-COVID
1328,36,9,4,195,2018,Pre-COVID
1329,37,9,4,17,2018,Pre-COVID
1330,38,9,4,18,2018,Pre-COVID
1331,39,9,4,116,2018,Pre-COVID
1332,40,9,4,158,2018,Pre-COVID
1333,1,10,1,5455,2019,Pre-COVID
1334,2,10,1,4743,2019,Pre-COVID
1335,3,10,1,294,2019,Pre-COVID
1336,4,10,1,222,2019,Pre-COVID
1337,5,10,1,189,2019,Pre-COVID
1338,6,10,1,152,2019,Pre-COVID
1339,7,10,1,159,2019,Pre-COVID
1340,8,10,1,126,2019,Pre-COVID
1341,9,10,1,161,2019,Pre-COVID
1342,10,10,1,109,2019,Pre-COVID
1343,11,10,1,164,2019,Pre-COVID
1344,12,10,1,108,2019,Pre-COVID
1345,13,10,1,224,2019,Pre-COVID
1346,14,10,1,128,2019,Pre-COVID
1347,15,10,1,255,2019,Pre-COVID
1348,16,10,1,157,2019,Pre-COVID
1349,17,10,1,262,2019,Pre-COVID
1350,18,10,1,172,2019,Pre-COVID
1351,19,10,1,314,2019,Pre-COVID
1352,20,10,1,201,2019,Pre-COVID
1353,21,10,1,485,2019,Pre-COVID
1354,22,10,1,305,2019,Pre-COVID
1355,23,10,1,738,2019,Pre-COVID
1356,24,10,1,474,2019,Pre-COVID
1357,25,10,1,1048,2019,Pre-COVID
1358,26,10,1,706,2019,Pre-COVID
1359,27,10,1,1255,2019,Pre-COVID
1360,28,10,1,928,2019,Pre-COVID
1361,29,10,1,1330,2019,Pre-COVID
1362,30,10,1,1122,2019,Pre-COVID
1363,31,10,1,1103,2019,Pre-COVID
1364,32,10,1,1031,2019,Pre-COVID
1365,33,10,1,4172,2019,Pre-COVID
1366,34,10,1,3659,2019,Pre-COVID
1367,35,10,1,998,2019,Pre-COVID
1368,36,10,1,1009,2019,Pre-COVID
1369,37,10,1,623,2019,Pre-COVID
1370,38,10,1,516,2019,Pre-COVID
1371,39,10,1,805,2019,Pre-COVID
1372,40,10,1,910,2019,Pre-COVID
1373,1,10,2,77,2019,Pre-COVID
1374,2,10,2,112,2019,Pre-COVID
1375,3,10,2,27,2019,Pre-COVID
1376,4,10,2,28,2019,Pre-COVID
1377,5,10,2,22,2019,Pre-COVID
1378,6,10,2,21,2019,Pre-COVID
1379,7,10,2,47,2019,Pre-COVID
1380,8,10,2,39,2019,Pre-COVID
1381,9,10,2,55,2019,Pre-COVID
1382,10,10,2,40,2019,Pre-COVID
1383,11,10,2,68,2019,Pre-COVID
1384,12,10,2,47,2019,Pre-COVID
1385,13,10,2,93,2019,Pre-COVID
1386,14,10,2,65,2019,Pre-COVID
1387,15,10,2,113,2019,Pre-COVID
1388,16,10,2,83,2019,Pre-COVID
1389,17,10,2,141,2019,Pre-COVID
1390,18,10,2,103,2019,Pre-COVID
1391,19,10,2,206,2019,Pre-COVID
1392,20,10,2,140,2019,Pre-COVID
1393,21,10,2,406,2019,Pre-COVID
1394,22,10,2,249,2019,Pre-COVID
1395,23,10,2,637,2019,Pre-COVID
1396,24,10,2,395,2019,Pre-COVID
1397,25,10,2,1025,2019,Pre-COVID
1398,26,10,2,619,2019,Pre-COVID
1399,27,10,2,1204,2019,Pre-COVID
1400,28,10,2,869,2019,Pre-COVID
1401,29,10,2,1337,2019,Pre-COVID
1402,30,10,2,1069,2019,Pre-COVID
1403,31,10,2,1084,2019,Pre-COVID
1404,32,10,2,1007,2019,Pre-COVID
1405,33,10,2,27,2019,Pre-COVID
1406,34,10,2,55,2019,Pre-COVID
1407,35,10,2,912,2019,Pre-COVID
1408,36,10,2,988,2019,Pre-COVID
1409,37,10,2,28,2019,Pre-COVID
1410,38,10,2,29,2019,Pre-COVID
1411,39,10,2,752,2019,Pre-COVID
1412,40,10,2,862,2019,Pre-COVID
1413,7,10,3,26,2019,Pre-COVID
1414,8,10,3,18,2019,Pre-COVID
1415,9,10,3,35,2019,Pre-COVID
1416,10,10,3,20,2019,Pre-COVID
1417,11,10,3,43,2019,Pre-COVID
1418,12,10,3,24,2019,Pre-COVID
1419,13,10,3,56,2019,Pre-COVID
1420,14,10,3,33,2019,Pre-COVID
1421,15,10,3,70,2019,Pre-COVID
1422,16,10,3,42,2019,Pre-COVID
1423,17,10,3,93,2019,Pre-COVID
1424,18,10,3,51,2019,Pre-COVID
1425,19,10,3,142,2019,Pre-COVID
1426,20,10,3,72,2019,Pre-COVID
1427,21,10,3,287,2019,Pre-COVID
1428,22,10,3,150,2019,Pre-COVID
1429,23,10,3,461,2019,Pre-COVID
1430,24,10,3,242,2019,Pre-COVID
1431,25,10,3,797,2019,Pre-COVID
1432,26,10,3,420,2019,Pre-COVID
1433,27,10,3,935,2019,Pre-COVID
1434,28,10,3,593,2019,Pre-COVID
1435,29,10,3,1054,2019,Pre-COVID
1436,30,10,3,776,2019,Pre-COVID
1437,31,10,3,859,2019,Pre-COVID
1438,32,10,3,750,2019,Pre-COVID
1439,35,10,3,736,2019,Pre-COVID
1440,36,10,3,756,2019,Pre-COVID
1441,39,10,3,611,2019,Pre-COVID
1442,40,10,3,669,2019,Pre-COVID
1443,1,10,4,29,2019,Pre-COVID
1444,2,10,4,32,2019,Pre-COVID
1445,3,10,4,16,2019,Pre-COVID
1446,4,10,4,18,2019,Pre-COVID
1447,5,10,4,14,2019,Pre-COVID
1448,6,10,4,14,2019,Pre-COVID
1449,7,10,4,14,2019,Pre-COVID
1450,8,10,4,15,2019,Pre-COVID
1451,9,10,4,14,2019,Pre-COVID
1452,10,10,4,13,2019,Pre-COVID
1453,11,10,4,18,2019,Pre-COVID
1454,12,10,4,16,2019,Pre-COVID
1455,13,10,4,26,2019,Pre-COVID
1456,14,10,4,22,2019,Pre-COVID
1457,15,10,4,32,2019,Pre-COVID
1458,16,10,4,28,2019,Pre-COVID
1459,17,10,4,36,2019,Pre-COVID
1460,18,10,4,38,2019,Pre-COVID
1461,19,10,4,49,2019,Pre-COVID
1462,20,10,4,52,2019,Pre-COVID
1463,21,10,4,92,2019,Pre-COVID
1464,22,10,4,75,2019,Pre-COVID
1465,23,10,4,137,2019,Pre-COVID
1466,24,10,4,115,2019,Pre-COVID
1467,25,10,4,191,2019,Pre-COVID
1468,26,10,4,159,2019,Pre-COVID
1469,27,10,4,224,2019,Pre-COVID
1470,28,10,4,224,2019,Pre-COVID
1471,29,10,4,239,2019,Pre-COVID
1472,30,10,4,249,2019,Pre-COVID
1473,31,10,4,193,2019,Pre-COVID
1474,32,10,4,218,2019,Pre-COVID
1475,35,10,4,152,2019,Pre-COVID
1476,36,10,4,200,2019,Pre-COVID
1477,37,10,4,16,2019,Pre-COVID
1478,38,10,4,17,2019,Pre-COVID
1479,39,10,4,121,2019,Pre-COVID
1480,40,10,4,167,2019,Pre-COVID
1481,1,11,1,4520,2020,COVID
1482,2,11,1,3895,2020,COVID
1483,3,11,1,260,2020,COVID
1484,4,11,1,198,2020,COVID
1485,5,11,1,179,2020,COVID
1486,6,11,1,143,2020,COVID
1487,7,11,1,158,2020,COVID
1488,8,11,1,119,2020,COVID
1489,9,11,1,160,2020,COVID
1490,10,11,1,105,2020,COVID
1491,11,11,1,157,2020,COVID
1492,12,11,1,98,2020,COVID
1493,13,11,1,215,2020,COVID
1494,14,11,1,114,2020,COVID
1495,15,11,1,246,2020,COVID
1496,16,11,1,141,2020,COVID
1497,17,11,1,254,2020,COVID
1498,18,11,1,151,2020,COVID
1499,19,11,1,291,2020,COVID
1500,20,11,1,175,2020,COVID
1501,21,11,1,433,2020,COVID
1502,22,11,1,262,2020,COVID
1503,23,11,1,681,2020,COVID
1504,24,11,1,427,2020,COVID
1505,25,11,1,963,2020,COVID
1506,26,11,1,686,2020,COVID
1507,27,11,1,1216,2020,COVID
1508,28,11,1,942,2020,COVID
1509,29,11,1,1346,2020,COVID
1510,30,11,1,1186,2020,COVID
1511,31,11,1,1104,2020,COVID
1512,32,11,1,1053,2020,COVID
1513,33,11,1,3481,2020,COVID
1514,34,11,1,3023,2020,COVID
1515,35,11,1,986,2020,COVID
1516,36,11,1,1047,2020,COVID
1517,37,11,1,498,2020,COVID
1518,38,11,1,411,2020,COVID
1519,39,11,1,793,2020,COVID
1520,40,11,1,925,2020,COVID
1521,1,11,2,71,2020,COVID
1522,2,11,2,103,2020,COVID
1523,3,11,2,23,2020,COVID
1524,4,11,2,25,2020,COVID
1525,5,11,2,21,2020,COVID
1526,6,11,2,20,2020,COVID
1527,7,11,2,46,2020,COVID
1528,8,11,2,36,2020,COVID
1529,9,11,2,54,2020,COVID
1530,10,11,2,38,2020,COVID
1531,11,11,2,65,2020,COVID
1532,12,11,2,42,2020,COVID
1533,13,11,2,88,2020,COVID
1534,14,11,2,57,2020,COVID
1535,15,11,2,108,2020,COVID
1536,16,11,2,74,2020,COVID
1537,17,11,2,136,2020,COVID
1538,18,11,2,89,2020,COVID
1539,19,11,2,190,2020,COVID
1540,20,11,2,120,2020,COVID
1541,21,11,2,361,2020,COVID
1542,22,11,2,211,2020,COVID
1543,23,11,2,585,2020,COVID
1544,24,11,2,351,2020,COVID
1545,25,11,2,941,2020,COVID
1546,26,11,2,590,2020,COVID
1547,27,11,2,1158,2020,COVID
1548,28,11,2,860,2020,COVID
1549,29,11,2,1340,2020,COVID
1550,30,11,2,1105,2020,COVID
1551,31,11,2,1086,2020,COVID
1552,32,11,2,1006,2020,COVID
1553,33,11,2,26,2020,COVID
1554,34,11,2,52,2020,COVID
1555,35,11,2,911,2020,COVID
1556,36,11,2,1010,2020,COVID
1557,37,11,2,25,2020,COVID
1558,38,11,2,26,2020,COVID
1559,39,11,2,774,2020,COVID
1560,40,11,2,907,2020,COVID
1561,7,11,3,26,2020,COVID
1562,8,11,3,17,2020,COVID
1563,9,11,3,35,2020,COVID
1564,10,11,3,20,2020,COVID
1565,11,11,3,41,2020,COVID
1566,12,11,3,21,2020,COVID
1567,13,11,3,54,2020,COVID
1568,14,11,3,29,2020,COVID
1569,15,11,3,67,2020,COVID
1570,16,11,3,37,2020,COVID
1571,17,11,3,90,2020,COVID
1572,18,11,3,44,2020,COVID
1573,19,11,3,132,2020,COVID
1574,20,11,3,62,2020,COVID
1575,21,11,3,257,2020,COVID
1576,22,11,3,126,2020,COVID
1577,23,11,3,426,2020,COVID
1578,24,11,3,214,2020,COVID
1579,25,11,3,736,2020,COVID
1580,26,11,3,400,2020,COVID
1581,27,11,3,905,2020,COVID
1582,28,11,3,585,2020,COVID
1583,29,11,3,1062,2020,COVID
1584,30,11,3,799,2020,COVID
1585,31,11,3,866,2020,COVID
1586,32,11,3,747,2020,COVID
1587,35,11,3,738,2020,COVID
1588,36,11,3,771,2020,COVID
1589,39,11,3,632,2020,COVID
1590,40,11,3,703,2020,COVID
1591,1,11,4,25,2020,COVID
1592,2,11,4,29,2020,COVID
1593,3,11,4,14,2020,COVID
1594,4,11,4,15,2020,COVID
1595,5,11,4,13,2020,COVID
1596,6,11,4,13,2020,COVID
1597,7,11,4,13,2020,COVID
1598,8,11,4,14,2020,COVID
1599,9,11,4,13,2020,COVID
1600,10,11,4,12,2020,COVID
1601,11,11,4,16,2020,COVID
1602,12,11,4,14,2020,COVID
1603,13,11,4,24,2020,COVID
1604,14,11,4,19,2020,COVID
1605,15,11,4,29,2020,COVID
1606,16,11,4,25,2020,COVID
1607,17,11,4,34,2020,COVID
1608,18,11,4,33,2020,COVID
1609,19,11,4,44,2020,COVID
1610,20,11,4,44,2020,COVID
1611,21,11,4,79,2020,COVID
1612,22,11,4,63,2020,COVID
1613,23,11,4,121,2020,COVID
1614,24,11,4,102,2020,COVID
1615,25,11,4,169,2020,COVID
1616,26,11,4,152,2020,COVID
1617,27,11,4,208,2020,COVID
1618,28,11,4,223,2020,COVID
1619,29,11,4,231,2020,COVID
1620,30,11,4,258,2020,COVID
1621,31,11,4,187,2020,COVID
1622,32,11,4,220,2020,COVID
1623,35,11,4,147,2020,COVID
1624,36,11,4,206,2020,COVID
1625,37,11,4,14,2020,COVID
1626,38,11,4,15,2020,COVID
1627,39,11,4,120,2020,COVID
1628,40,11,4,177,2020,COVID
1629,1,12,1,4121,2021,Post-COVID
1630,2,12,1,3506,2021,Post-COVID
1631,3,12,1,249,2021,Post-COVID
1632,4,12,1,194,2021,Post-COVID
1633,5,12,1,180,2021,Post-COVID
1634,6,12,1,151,2021,Post-COVID
1635,7,12,1,163,2021,Post-COVID
1636,8,12,1,123,2021,Post-COVID
1637,9,12,1,159,2021,Post-COVID
1638,10,12,1,111,2021,Post-COVID
1639,11,12,1,152,2021,Post-COVID
1640,12,12,1,97,2021,Post-COVID
1641,13,12,1,201,2021,Post-COVID
1642,14,12,1,110,2021,Post-COVID
1643,15,12,1,237,2021,Post-COVID
1644,16,12,1,137,2021,Post-COVID
1645,17,12,1,249,2021,Post-COVID
1646,18,12,1,149,2021,Post-COVID
1647,19,12,1,281,2021,Post-COVID
1648,20,12,1,173,2021,Post-COVID
1649,21,12,1,403,2021,Post-COVID
1650,22,12,1,254,2021,Post-COVID
1651,23,12,1,661,2021,Post-COVID
1652,24,12,1,452,2021,Post-COVID
1653,25,12,1,960,2021,Post-COVID
1654,26,12,1,746,2021,Post-COVID
1655,27,12,1,1253,2021,Post-COVID
1656,28,12,1,1041,2021,Post-COVID
1657,29,12,1,1445,2021,Post-COVID
1658,30,12,1,1331,2021,Post-COVID
1659,31,12,1,1154,2021,Post-COVID
1660,32,12,1,1159,2021,Post-COVID
1661,33,12,1,3166,2021,Post-COVID
1662,34,12,1,2720,2021,Post-COVID
1663,35,12,1,1012,2021,Post-COVID
1664,36,12,1,1120,2021,Post-COVID
1665,37,12,1,458,2021,Post-COVID
1666,38,12,1,373,2021,Post-COVID
1667,39,12,1,783,2021,Post-COVID
1668,40,12,1,960,2021,Post-COVID
1669,1,12,2,73,2021,Post-COVID
1670,2,12,2,111,2021,Post-COVID
1671,3,12,2,23,2021,Post-COVID
1672,4,12,2,26,2021,Post-COVID
1673,5,12,2,22,2021,Post-COVID
1674,6,12,2,22,2021,Post-COVID
1675,7,12,2,49,2021,Post-COVID
1676,8,12,2,40,2021,Post-COVID
1677,9,12,2,55,2021,Post-COVID
1678,10,12,2,42,2021,Post-COVID
1679,11,12,2,65,2021,Post-COVID
1680,12,12,2,44,2021,Post-COVID
1681,13,12,2,86,2021,Post-COVID
1682,14,12,2,59,2021,Post-COVID
1683,15,12,2,107,2021,Post-COVID
1684,16,12,2,76,2021,Post-COVID
1685,17,12,2,137,2021,Post-COVID
1686,18,12,2,93,2021,Post-COVID
1687,19,12,2,189,2021,Post-COVID
1688,20,12,2,126,2021,Post-COVID
1689,21,12,2,347,2021,Post-COVID
1690,22,12,2,219,2021,Post-COVID
1691,23,12,2,588,2021,Post-COVID
1692,24,12,2,397,2021,Post-COVID
1693,25,12,2,971,2021,Post-COVID
1694,26,12,2,682,2021,Post-COVID
1695,27,12,2,1234,2021,Post-COVID
1696,28,12,2,1005,2021,Post-COVID
1697,29,12,2,1482,2021,Post-COVID
1698,30,12,2,1317,2021,Post-COVID
1699,31,12,2,1176,2021,Post-COVID
1700,32,12,2,1176,2021,Post-COVID
1701,33,12,2,26,2021,Post-COVID
1702,34,12,2,56,2021,Post-COVID
1703,35,12,2,968,2021,Post-COVID
1704,36,12,2,1144,2021,Post-COVID
1705,37,12,2,25,2021,Post-COVID
1706,38,12,2,28,2021,Post-COVID
1707,39,12,2,775,2021,Post-COVID
1708,40,12,2,988,2021,Post-COVID
1709,7,12,3,27,2021,Post-COVID
1710,8,12,3,19,2021,Post-COVID
1711,9,12,3,35,2021,Post-COVID
1712,10,12,3,22,2021,Post-COVID
1713,11,12,3,41,2021,Post-COVID
1714,12,12,3,23,2021,Post-COVID
1715,13,12,3,52,2021,Post-COVID
1716,14,12,3,31,2021,Post-COVID
1717,15,12,3,66,2021,Post-COVID
1718,16,12,3,39,2021,Post-COVID
1719,17,12,3,90,2021,Post-COVID
1720,18,12,3,47,2021,Post-COVID
1721,19,12,3,130,2021,Post-COVID
1722,20,12,3,67,2021,Post-COVID
1723,21,12,3,245,2021,Post-COVID
1724,22,12,3,133,2021,Post-COVID
1725,23,12,3,424,2021,Post-COVID
1726,24,12,3,247,2021,Post-COVID
1727,25,12,3,753,2021,Post-COVID
1728,26,12,3,468,2021,Post-COVID
1729,27,12,3,956,2021,Post-COVID
1730,28,12,3,693,2021,Post-COVID
1731,29,12,3,1164,2021,Post-COVID
1732,30,12,3,963,2021,Post-COVID
1733,31,12,3,930,2021,Post-COVID
1734,32,12,3,883,2021,Post-COVID
1735,35,12,3,779,2021,Post-COVID
1736,36,12,3,881,2021,Post-COVID
1737,39,12,3,628,2021,Post-COVID
1738,40,12,3,773,2021,Post-COVID
1739,1,12,4,26,2021,Post-COVID
1740,2,12,4,31,2021,Post-COVID
1741,3,12,4,14,2021,Post-COVID
1742,4,12,4,16,2021,Post-COVID
1743,5,12,4,13,2021,Post-COVID
1744,6,12,4,14,2021,Post-COVID
1745,7,12,4,14,2021,Post-COVID
1746,8,12,4,15,2021,Post-COVID
1747,9,12,4,14,2021,Post-COVID
1748,10,12,4,14,2021,Post-COVID
1749,11,12,4,17,2021,Post-COVID
1750,12,12,4,14,2021,Post-COVID
1751,13,12,4,24,2021,Post-COVID
1752,14,12,4,19,2021,Post-COVID
1753,15,12,4,30,2021,Post-COVID
1754,16,12,4,25,2021,Post-COVID
1755,17,12,4,35,2021,Post-COVID
1756,18,12,4,34,2021,Post-COVID
1757,19,12,4,45,2021,Post-COVID
1758,20,12,4,45,2021,Post-COVID
1759,21,12,4,78,2021,Post-COVID
1760,22,12,4,64,2021,Post-COVID
1761,23,12,4,125,2021,Post-COVID
1762,24,12,4,112,2021,Post-COVID
1763,25,12,4,180,2021,Post-COVID
1764,26,12,4,170,2021,Post-COVID
1765,27,12,4,228,2021,Post-COVID
1766,28,12,4,252,2021,Post-COVID
1767,29,12,4,265,2021,Post-COVID
1768,30,12,4,298,2021,Post-COVID
1769,31,12,4,209,2021,Post-COVID
1770,32,12,4,248,2021,Post-COVID
1771,35,12,4,161,2021,Post-COVID
1772,36,12,4,225,2021,Post-COVID
1773,37,12,4,14,2021,Post-COVID
1774,38,12,4,17,2021,Post-COVID
1775,39,12,4,125,2021,Post-COVID
1776,40,12,4,186,2021,Post-COVID
1777,1,13,1,4614,2022,Post-COVID
1778,2,13,1,3842,2022,Post-COVID
1779,3,13,1,242,2022,Post-COVID
1780,4,13,1,192,2022,Post-COVID
1781,5,13,1,167,2022,Post-COVID
1782,6,13,1,152,2022,Post-COVID
1783,7,13,1,134,2022,Post-COVID
1784,8,13,1,116,2022,Post-COVID
1785,9,13,1,130,2022,Post-COVID
1786,10,13,1,99,2022,Post-COVID
1787,11,13,1,136,2022,Post-COVID
1788,12,13,1,85,2022,Post-COVID
1789,13,13,1,182,2022,Post-COVID
1790,14,13,1,100,2022,Post-COVID
1791,15,13,1,224,2022,Post-COVID
1792,16,13,1,131,2022,Post-COVID
1793,17,13,1,234,2022,Post-COVID
1794,18,13,1,148,2022,Post-COVID
1795,19,13,1,260,2022,Post-COVID
1796,20,13,1,171,2022,Post-COVID
1797,21,13,1,355,2022,Post-COVID
1798,22,13,1,238,2022,Post-COVID
1799,23,13,1,587,2022,Post-COVID
1800,24,13,1,430,2022,Post-COVID
1801,25,13,1,867,2022,Post-COVID
1802,26,13,1,678,2022,Post-COVID
1803,27,13,1,1126,2022,Post-COVID
1804,28,13,1,936,2022,Post-COVID
1805,29,13,1,1356,2022,Post-COVID
1806,30,13,1,1207,2022,Post-COVID
1807,31,13,1,1032,2022,Post-COVID
1808,32,13,1,1023,2022,Post-COVID
1809,33,13,1,3605,2022,Post-COVID
1810,34,13,1,3026,2022,Post-COVID
1811,35,13,1,950,2022,Post-COVID
1812,36,13,1,999,2022,Post-COVID
1813,37,13,1,480,2022,Post-COVID
1814,38,13,1,388,2022,Post-COVID
1815,39,13,1,748,2022,Post-COVID
1816,40,13,1,891,2022,Post-COVID
1817,1,13,2,72,2022,Post-COVID
1818,2,13,2,114,2022,Post-COVID
1819,3,13,2,22,2022,Post-COVID
1820,4,13,2,26,2022,Post-COVID
1821,5,13,2,20,2022,Post-COVID
1822,6,13,2,23,2022,Post-COVID
1823,7,13,2,38,2022,Post-COVID
1824,8,13,2,38,2022,Post-COVID
1825,9,13,2,43,2022,Post-COVID
1826,10,13,2,38,2022,Post-COVID
1827,11,13,2,56,2022,Post-COVID
1828,12,13,2,40,2022,Post-COVID
1829,13,13,2,76,2022,Post-COVID
1830,14,13,2,54,2022,Post-COVID
1831,15,13,2,98,2022,Post-COVID
1832,16,13,2,73,2022,Post-COVID
1833,17,13,2,124,2022,Post-COVID
1834,18,13,2,92,2022,Post-COVID
1835,19,13,2,168,2022,Post-COVID
1836,20,13,2,123,2022,Post-COVID
1837,21,13,2,297,2022,Post-COVID
1838,22,13,2,204,2022,Post-COVID
1839,23,13,2,512,2022,Post-COVID
1840,24,13,2,377,2022,Post-COVID
1841,25,13,2,861,2022,Post-COVID
1842,26,13,2,626,2022,Post-COVID
1843,27,13,2,1089,2022,Post-COVID
1844,28,13,2,902,2022,Post-COVID
1845,29,13,2,1367,2022,Post-COVID
1846,30,13,2,1209,2022,Post-COVID
1847,31,13,2,1028,2022,Post-COVID
1848,32,13,2,1055,2022,Post-COVID
1849,33,13,2,27,2022,Post-COVID
1850,34,13,2,59,2022,Post-COVID
1851,35,13,2,901,2022,Post-COVID
1852,36,13,2,1044,2022,Post-COVID
1853,37,13,2,24,2022,Post-COVID
1854,38,13,2,28,2022,Post-COVID
1855,39,13,2,699,2022,Post-COVID
1856,40,13,2,888,2022,Post-COVID
1857,7,13,3,22,2022,Post-COVID
1858,8,13,3,17,2022,Post-COVID
1859,9,13,3,28,2022,Post-COVID
1860,10,13,3,20,2022,Post-COVID
1861,11,13,3,36,2022,Post-COVID
1862,12,13,3,20,2022,Post-COVID
1863,13,13,3,46,2022,Post-COVID
1864,14,13,3,28,2022,Post-COVID
1865,15,13,3,61,2022,Post-COVID
1866,16,13,3,37,2022,Post-COVID
1867,17,13,3,82,2022,Post-COVID
1868,18,13,3,46,2022,Post-COVID
1869,19,13,3,117,2022,Post-COVID
1870,20,13,3,65,2022,Post-COVID
1871,21,13,3,211,2022,Post-COVID
1872,22,13,3,124,2022,Post-COVID
1873,23,13,3,373,2022,Post-COVID
1874,24,13,3,234,2022,Post-COVID
1875,25,13,3,672,2022,Post-COVID
1876,26,13,3,429,2022,Post-COVID
1877,27,13,3,850,2022,Post-COVID
1878,28,13,3,620,2022,Post-COVID
1879,29,13,3,1080,2022,Post-COVID
1880,30,13,3,883,2022,Post-COVID
1881,31,13,3,818,2022,Post-COVID
1882,32,13,3,791,2022,Post-COVID
1883,35,13,3,729,2022,Post-COVID
1884,36,13,3,806,2022,Post-COVID
1885,39,13,3,569,2022,Post-COVID
1886,40,13,3,695,2022,Post-COVID
1887,1,13,4,25,2022,Post-COVID
1888,2,13,4,31,2022,Post-COVID
1889,3,13,4,13,2022,Post-COVID
1890,4,13,4,16,2022,Post-COVID
1891,5,13,4,12,2022,Post-COVID
1892,6,13,4,14,2022,Post-COVID
1893,7,13,4,11,2022,Post-COVID
1894,8,13,4,14,2022,Post-COVID
1895,9,13,4,11,2022,Post-COVID
1896,10,13,4,12,2022,Post-COVID
1897,11,13,4,14,2022,Post-COVID
1898,12,13,4,13,2022,Post-COVID
1899,13,13,4,20,2022,Post-COVID
1900,14,13,4,17,2022,Post-COVID
1901,15,13,4,27,2022,Post-COVID
1902,16,13,4,24,2022,Post-COVID
1903,17,13,4,31,2022,Post-COVID
1904,18,13,4,33,2022,Post-COVID
1905,19,13,4,39,2022,Post-COVID
1906,20,13,4,44,2022,Post-COVID
1907,21,13,4,65,2022,Post-COVID
1908,22,13,4,59,2022,Post-COVID
1909,23,13,4,106,2022,Post-COVID
1910,24,13,4,106,2022,Post-COVID
1911,25,13,4,155,2022,Post-COVID
1912,26,13,4,156,2022,Post-COVID
1913,27,13,4,195,2022,Post-COVID
1914,28,13,4,227,2022,Post-COVID
1915,29,13,4,238,2022,Post-COVID
1916,30,13,4,274,2022,Post-COVID
1917,31,13,4,178,2022,Post-COVID
1918,32,13,4,222,2022,Post-COVID
1919,35,13,4,146,2022,Post-COVID
1920,36,13,4,204,2022,Post-COVID
1921,37,13,4,13,2022,Post-COVID
1922,38,13,4,16,2022,Post-COVID
1923,39,13,4,110,2022,Post-COVID
1924,40,13,4,166,2022,Post-COVID
1925,1,14,1,4932,2023,Post-COVID
1926,2,14,1,4125,2023,Post-COVID
1927,3,14,1,239,2023,Post-COVID
1928,4,14,1,196,2023,Post-COVID
1929,5,14,1,179,2023,Post-COVID
1930,6,14,1,165,2023,Post-COVID
1931,7,14,1,140,2023,Post-COVID
1932,8,14,1,119,2023,Post-COVID
1933,9,14,1,134,2023,Post-COVID
1934,10,14,1,101,2023,Post-COVID
1935,11,14,1,138,2023,Post-COVID
1936,12,14,1,88,2023,Post-COVID
1937,13,14,1,184,2023,Post-COVID
1938,14,14,1,105,2023,Post-COVID
1939,15,14,1,231,2023,Post-COVID
1940,16,14,1,138,2023,Post-COVID
1941,17,14,1,244,2023,Post-COVID
1942,18,14,1,159,2023,Post-COVID
1943,19,14,1,268,2023,Post-COVID
1944,20,14,1,183,2023,Post-COVID
1945,21,14,1,361,2023,Post-COVID
1946,22,14,1,244,2023,Post-COVID
1947,23,14,1,593,2023,Post-COVID
1948,24,14,1,437,2023,Post-COVID
1949,25,14,1,876,2023,Post-COVID
1950,26,14,1,685,2023,Post-COVID
1951,27,14,1,1146,2023,Post-COVID
1952,28,14,1,950,2023,Post-COVID
1953,29,14,1,1398,2023,Post-COVID
1954,30,14,1,1236,2023,Post-COVID
1955,31,14,1,1099,2023,Post-COVID
1956,32,14,1,1060,2023,Post-COVID
1957,33,14,1,3896,2023,Post-COVID
1958,34,14,1,3273,2023,Post-COVID
1959,35,14,1,989,2023,Post-COVID
1960,36,14,1,1025,2023,Post-COVID
1961,37,14,1,480,2023,Post-COVID
1962,38,14,1,397,2023,Post-COVID
1963,39,14,1,792,2023,Post-COVID
1964,40,14,1,946,2023,Post-COVID
1965,1,14,2,75,2023,Post-COVID
1966,2,14,2,125,2023,Post-COVID
1967,3,14,2,21,2023,Post-COVID
1968,4,14,2,27,2023,Post-COVID
1969,5,14,2,21,2023,Post-COVID
1970,6,14,2,25,2023,Post-COVID
1971,7,14,2,39,2023,Post-COVID
1972,8,14,2,39,2023,Post-COVID
1973,9,14,2,43,2023,Post-COVID
1974,10,14,2,40,2023,Post-COVID
1975,11,14,2,55,2023,Post-COVID
1976,12,14,2,42,2023,Post-COVID
1977,13,14,2,75,2023,Post-COVID
1978,14,14,2,58,2023,Post-COVID
1979,15,14,2,98,2023,Post-COVID
1980,16,14,2,79,2023,Post-COVID
1981,17,14,2,126,2023,Post-COVID
1982,18,14,2,101,2023,Post-COVID
